id sire dam generation sex phen env tbvp gebvp
531 177   5 1 M  1.61931600 -0.5183682087 1.8178354 0
532 177   5 1 F  3.03738376  0.5690235514 1.6818191 0
533 177   5 1 M  2.86263636  0.6640655169 2.0321990 0
534 177   5 1 M  3.87206234  1.5317621250 2.0275613 0
535 177   5 1 F  2.68611809  0.5839116715 1.8761805 0
536 177 195 1 F  2.97864648  0.4286978294 1.9691020 0
537 177 195 1 M  2.24855162  0.6738890425 1.6083872 0
538 177 195 1 F  1.17878230 -0.5616363899 1.6164543 0
539 177 195 1 F  0.09952423 -0.6895634331 0.9576979 0
540 177 195 1 M  0.56006288 -0.3187868270 1.1011208 0
541  25 158 1 M  1.55824692 -0.1350278147 1.5936949 0
542  25 158 1 M  1.40451641 -0.4799401718 1.7690297 0
543  25 158 1 M  2.21360960  0.5761876343 1.4747255 0
544  25 158 1 F  0.48498779 -0.8451608830 1.3292676 0
545  25 158 1 M  1.32888449 -0.0669976652 1.2860614 0
546  25 200 1 F  1.60237098 -0.5924871176 1.8397722 0
547  25 200 1 M  2.85013546  0.4417056102 1.8964034 0
548  25 200 1 M  2.76699806  0.4725512737 1.8425455 0
549  25 200 1 M  0.82402674 -1.4593237948 1.8160218 0
550  25 200 1 F  0.87699716 -0.8876216240 1.6533432 0
551 122 135 1 F  1.34097408  0.0306233089 1.3588208 0
552 122 135 1 F  1.16697577 -0.0759082696 1.4653120 0
553 122 135 1 F  1.75114067  1.7052718363 1.1272653 0
554 122 135 1 M  2.03190773  1.0283502778 1.3324663 0
555 122 135 1 F  0.17361585 -1.7227353465 1.5470575 0
556 122 159 1 M  0.95634813 -0.8869388308 1.8644196 0
557 122 159 1 F  3.28247130  0.5109314369 1.9695145 0
558 122 159 1 F  2.65126818  0.2467876457 1.8077675 0
559 122 159 1 F  2.33661078  0.2881641627 1.8010750 0
560 122 159 1 F  0.68949330 -0.9940625148 1.6864392 0
561 136  97 1 F -0.91099482 -1.2574641386 1.1393517 0
562 136  97 1 F -0.74594172 -0.4157131187 0.7909928 0
