ID sire dam generation sex phen env tbvp gebvp
 325 3255 2675 3 M  3.460669563  6.821265e-01 1.7081853 0
 326 3255 3246 3 F  2.774588665 -5.918345e-02 1.7740812 0
 327 3255 3246 3 M  3.479978084  7.926130e-01 1.6431245 0
 328 3255 3246 3 M  2.866711826  6.285138e-01 1.6098294 0
 329 3255 3246 3 F  0.766306905 -3.900928e-01 1.3028161 0
 330 3255 3246 3 F  4.211717379  1.613779e+00 1.6114563 0
 331 3056 3196 3 F  1.806369077 -5.166732e-01 1.5822246 0
 332 3056 3196 3 M  1.710912831  7.630912e-01 1.3952651 0
 333 3056 3196 3 F  0.995652386 -1.078447e+00 1.4807376 0
 334 3056 3196 3 F  2.143046140  1.451655e-01 1.4549040 0
 335 3056 3196 3 M  1.264788525 -1.596614e-01 1.3814640 0
 336 3056 3264 3 M  0.165520045 -7.197146e-01 1.1999373 0
 337 3056 3264 3 F  1.170513138  3.211941e-02 1.2524990 0
 338 3056 3264 3 M  0.480694255 -2.962866e-01 1.0845713 0
 339 3056 3264 3 M  2.368012965  1.201832e+00 1.2440977 0
 340 3056 3264 3 F  1.972652124  4.749516e-01 1.4442405 0
 341 2487 2964 3 F  0.803538537  2.014799e-02 1.1506380 0
 342 2487 2964 3 M  1.542605986  5.341554e-01 1.1993891 0
 343 2487 2964 3 M  0.429210290 -4.548432e-01 1.2879750 0
 344 2487 2964 3 F  1.018098373 -3.699846e-01 1.2182549 0
 345 2487 2964 3 F  1.603097017  2.814235e-01 1.2157689 0
 346 2487 2316 3 F  2.574933790  2.540849e-01 1.5073341 0
 347 2487 2316 3 M  0.543111030 -5.073629e-01 1.2357455 0
 348 2487 2316 3 M  1.831398365 -1.060423e-01 1.4357691 0
 349 2487 2316 3 M  0.931433701 -7.895080e-01 1.5130064 0
 350 2487 2316 3 F  1.309045066 -1.917561e-01 1.3207615 0
 351 2544 2968 3 F  1.780710051 -5.561527e-01 1.4774906 0
 352 2544 2968 3 M  1.537589744 -5.021179e-01 1.4741961 0
 353 2544 2968 3 M  1.459645228  1.450149e-01 1.3087762 0
 354 2544 2968 3 M  3.704389805  1.426851e+00 1.5684111 0
 355 2544 2968 3 F  2.343297586 -1.125812e-01 1.6595716 0
